flight_id,airline,source,destination,route,departure_time,arrival_time,duration,duration_minutes,dep_hour,time_of_day_bucket,route_mean_duration,route_std_duration,is_duration_outlier
6F053,IndiGo,DEL,HYD,DEL -> HYD,20:26:42,00:39:42,04:13:00,253.0,20,Evening,174.76,75.97,0
SJ179,SpiceJet,DEL,HYD,DEL -> HYD,20:09:42,23:39:42,03:30:00,210.0,20,Evening,174.76,75.97,0
6F263,IndiGo,DEL,HYD,DEL -> HYD,07:07:42,08:30:42,01:23:00,83.0,7,Morning,174.76,75.97,0
SJ058,SpiceJet,DEL,HYD,DEL -> HYD,08:58:42,13:14:42,04:16:00,256.0,8,Morning,174.76,75.97,0
AI085,Air India,DEL,HYD,DEL -> HYD,15:45:42,20:33:42,04:48:00,288.0,15,Afternoon,174.76,75.97,0
SJ171,SpiceJet,DEL,HYD,DEL -> HYD,20:52:42,23:52:42,03:00:00,180.0,20,Evening,174.76,75.97,0
SJ076,SpiceJet,DEL,MAA,DEL -> MAA,23:01:42,02:02:42,03:01:00,181.0,23,Night,178.78,69.77,0
UK228,Vistara,DEL,MAA,DEL -> MAA,11:58:42,15:08:42,03:10:00,190.0,11,Morning,178.78,69.77,0
6F199,IndiGo,DEL,MAA,DEL -> MAA,15:15:42,17:32:42,02:17:00,137.0,15,Afternoon,178.78,69.77,0
SJ005,SpiceJet,DEL,MAA,DEL -> MAA,16:03:42,17:24:42,01:21:00,81.0,16,Afternoon,178.78,69.77,0
SJ017,SpiceJet,DEL,MAA,DEL -> MAA,02:57:42,05:00:42,02:03:00,123.0,2,Night,178.78,69.77,0
SJ111,SpiceJet,DEL,MAA,DEL -> MAA,11:47:42,12:59:42,01:12:00,72.0,11,Morning,178.78,69.77,0
SJ224,SpiceJet,DEL,MAA,DEL -> MAA,12:41:42,15:33:42,02:52:00,172.0,12,Afternoon,178.78,69.77,0
UK167,Vistara,DEL,MAA,DEL -> MAA,22:45:42,01:46:42,03:01:00,181.0,22,Night,178.78,69.77,0
AI031,Air India,DEL,MAA,DEL -> MAA,13:05:42,16:11:42,03:06:00,186.0,13,Afternoon,178.78,69.77,0
AI095,Air India,DEL,MAA,DEL -> MAA,05:00:42,08:18:42,03:18:00,198.0,5,Morning,178.78,69.77,0
6F190,IndiGo,DEL,MAA,DEL -> MAA,20:02:42,00:36:42,04:34:00,274.0,20,Evening,178.78,69.77,0
6F014,IndiGo,DEL,MAA,DEL -> MAA,19:42:42,23:15:42,03:33:00,213.0,19,Evening,178.78,69.77,0
6F224,IndiGo,DEL,MAA,DEL -> MAA,16:53:42,18:52:42,01:59:00,119.0,16,Afternoon,178.78,69.77,0
AI035,Air India,DEL,MAA,DEL -> MAA,23:17:42,00:48:42,01:31:00,91.0,23,Night,178.78,69.77,0
6F268,IndiGo,DEL,MAA,DEL -> MAA,20:29:42,21:58:42,01:29:00,89.0,20,Evening,178.78,69.77,0
SJ045,SpiceJet,DEL,MAA,DEL -> MAA,04:16:42,09:03:42,04:47:00,287.0,4,Night,178.78,69.77,1
6F267,IndiGo,DEL,MAA,DEL -> MAA,07:56:42,11:49:42,03:53:00,233.0,7,Morning,178.78,69.77,0
UK023,Vistara,DEL,MAA,DEL -> MAA,14:15:42,19:03:42,04:48:00,288.0,14,Afternoon,178.78,69.77,1
AI056,Air India,DEL,MAA,DEL -> MAA,13:44:42,17:39:42,03:55:00,235.0,13,Afternoon,178.78,69.77,0
SJ013,SpiceJet,DEL,MAA,DEL -> MAA,15:25:42,19:54:42,04:29:00,269.0,15,Afternoon,178.78,69.77,0
SJ095,SpiceJet,DEL,MAA,DEL -> MAA,20:09:42,23:13:42,03:04:00,184.0,20,Evening,178.78,69.77,0
UK185,Vistara,DEL,MAA,DEL -> MAA,07:31:42,08:48:42,01:17:00,77.0,7,Morning,178.78,69.77,0
SJ024,SpiceJet,DEL,MAA,DEL -> MAA,16:29:42,20:21:42,03:52:00,232.0,16,Afternoon,178.78,69.77,0
AI106,Air India,HYD,BLR,HYD -> BLR,02:07:42,03:20:42,01:13:00,73.0,2,Night,162.77,80.76,0
AI241,Air India,HYD,BLR,HYD -> BLR,20:11:42,22:18:42,02:07:00,127.0,20,Evening,162.77,80.76,0
SJ008,SpiceJet,HYD,BLR,HYD -> BLR,10:53:42,15:48:42,04:55:00,295.0,10,Morning,162.77,80.76,1
AI063,Air India,HYD,BLR,HYD -> BLR,07:03:42,11:26:42,04:23:00,263.0,7,Morning,162.77,80.76,0
AI040,Air India,HYD,BLR,HYD -> BLR,21:01:42,22:42:42,01:41:00,101.0,21,Night,162.77,80.76,0
6F054,IndiGo,HYD,BLR,HYD -> BLR,22:00:42,01:25:42,03:25:00,205.0,22,Night,162.77,80.76,0
SJ146,SpiceJet,HYD,BLR,HYD -> BLR,22:37:42,00:33:42,01:56:00,116.0,22,Night,162.77,80.76,0
AI013,Air India,HYD,BLR,HYD -> BLR,03:41:42,04:58:42,01:17:00,77.0,3,Night,162.77,80.76,0
6F202,IndiGo,HYD,BLR,HYD -> BLR,20:18:42,23:48:42,03:30:00,210.0,20,Evening,162.77,80.76,0
UK118,Vistara,HYD,BLR,HYD -> BLR,06:22:42,07:22:42,01:00:00,60.0,6,Morning,162.77,80.76,0
AI117,Air India,HYD,BLR,HYD -> BLR,08:18:42,10:09:42,01:51:00,111.0,8,Morning,162.77,80.76,0
6F090,IndiGo,HYD,BLR,HYD -> BLR,15:10:42,19:22:42,04:12:00,252.0,15,Afternoon,162.77,80.76,0
AI202,Air India,HYD,BLR,HYD -> BLR,08:44:42,10:53:42,02:09:00,129.0,8,Morning,162.77,80.76,0
UK176,Vistara,HYD,BLR,HYD -> BLR,18:41:42,22:49:42,04:08:00,248.0,18,Evening,162.77,80.76,0
SJ006,SpiceJet,HYD,BLR,HYD -> BLR,08:25:42,08:57:42,00:32:00,32.0,8,Morning,162.77,80.76,0
AI023,Air India,HYD,BLR,HYD -> BLR,06:10:42,09:35:42,03:25:00,205.0,6,Morning,162.77,80.76,0
6F198,IndiGo,HYD,BLR,HYD -> BLR,12:40:42,17:39:42,04:59:00,299.0,12,Afternoon,162.77,80.76,1
SJ189,SpiceJet,HYD,BLR,HYD -> BLR,17:05:42,22:01:42,04:56:00,296.0,17,Evening,162.77,80.76,1
SJ197,SpiceJet,HYD,BLR,HYD -> BLR,14:49:42,17:33:42,02:44:00,164.0,14,Afternoon,162.77,80.76,0
SJ012,SpiceJet,HYD,BLR,HYD -> BLR,15:01:42,16:12:42,01:11:00,71.0,15,Afternoon,162.77,80.76,0
SJ021,SpiceJet,HYD,BLR,HYD -> BLR,05:48:42,09:46:42,03:58:00,238.0,5,Morning,162.77,80.76,0
SJ136,SpiceJet,HYD,BLR,HYD -> BLR,05:45:42,08:04:42,02:19:00,139.0,5,Morning,162.77,80.76,0
AI159,Air India,HYD,BLR,HYD -> BLR,09:23:42,11:36:42,02:13:00,133.0,9,Morning,162.77,80.76,0
6F138,IndiGo,HYD,BLR,HYD -> BLR,09:49:42,12:53:42,03:04:00,184.0,9,Morning,162.77,80.76,0
AI002,Air India,HYD,BLR,HYD -> BLR,05:12:42,07:12:42,02:00:00,120.0,5,Morning,162.77,80.76,0
SJ069,SpiceJet,HYD,BLR,HYD -> BLR,12:53:42,14:17:42,01:24:00,84.0,12,Afternoon,162.77,80.76,0
SJ199,SpiceJet,HYD,BOM,HYD -> BOM,11:29:42,13:59:42,02:30:00,150.0,11,Morning,155.48,86.1,0
6F220,IndiGo,HYD,BOM,HYD -> BOM,10:27:42,11:25:42,00:58:00,58.0,10,Morning,155.48,86.1,0
AI179,Air India,HYD,BOM,HYD -> BOM,20:41:42,01:19:42,04:38:00,278.0,20,Evening,155.48,86.1,0
6F186,IndiGo,HYD,BOM,HYD -> BOM,21:48:42,02:02:42,04:14:00,254.0,21,Night,155.48,86.1,0
UK148,Vistara,HYD,BOM,HYD -> BOM,16:31:42,18:43:42,02:12:00,132.0,16,Afternoon,155.48,86.1,0
UK097,Vistara,HYD,BOM,HYD -> BOM,00:49:42,05:00:42,04:11:00,251.0,0,Night,155.48,86.1,0
6F001,IndiGo,HYD,BOM,HYD -> BOM,11:33:42,13:08:42,01:35:00,95.0,11,Morning,155.48,86.1,0
AI028,Air India,HYD,BOM,HYD -> BOM,07:53:42,08:35:42,00:42:00,42.0,7,Morning,155.48,86.1,0
UK039,Vistara,HYD,BOM,HYD -> BOM,01:40:42,02:53:42,01:13:00,73.0,1,Night,155.48,86.1,0
UK201,Vistara,HYD,BOM,HYD -> BOM,04:29:42,06:42:42,02:13:00,133.0,4,Night,155.48,86.1,0
AI134,Air India,HYD,BOM,HYD -> BOM,00:28:42,04:23:42,03:55:00,235.0,0,Night,155.48,86.1,0
6F205,IndiGo,HYD,BOM,HYD -> BOM,22:16:42,00:02:42,01:46:00,106.0,22,Night,155.48,86.1,0
SJ047,SpiceJet,HYD,BOM,HYD -> BOM,20:44:42,21:21:42,00:37:00,37.0,20,Evening,155.48,86.1,0
UK077,Vistara,HYD,BOM,HYD -> BOM,16:22:42,18:00:42,01:38:00,98.0,16,Afternoon,155.48,86.1,0
6F074,IndiGo,HYD,BOM,HYD -> BOM,11:09:42,14:29:42,03:20:00,200.0,11,Morning,155.48,86.1,0
UK035,Vistara,HYD,BOM,HYD -> BOM,21:08:42,22:24:42,01:16:00,76.0,21,Night,155.48,86.1,0
UK125,Vistara,HYD,BOM,HYD -> BOM,06:58:42,11:44:42,04:46:00,286.0,6,Morning,155.48,86.1,1
6F003,IndiGo,HYD,BOM,HYD -> BOM,20:06:42,23:13:42,03:07:00,187.0,20,Evening,155.48,86.1,0
SJ192,SpiceJet,HYD,BOM,HYD -> BOM,18:45:42,23:45:42,05:00:00,300.0,18,Evening,155.48,86.1,1
6F016,IndiGo,HYD,BOM,HYD -> BOM,22:18:42,22:54:42,00:36:00,36.0,22,Night,155.48,86.1,0
UK195,Vistara,HYD,BOM,HYD -> BOM,13:35:42,16:35:42,03:00:00,180.0,13,Afternoon,155.48,86.1,0
6F249,IndiGo,HYD,BOM,HYD -> BOM,20:06:42,23:13:42,03:07:00,187.0,20,Evening,155.48,86.1,0
6F127,IndiGo,HYD,BOM,HYD -> BOM,18:27:42,22:28:42,04:01:00,241.0,18,Evening,155.48,86.1,0
UK107,Vistara,HYD,BOM,HYD -> BOM,13:09:42,14:25:42,01:16:00,76.0,13,Afternoon,155.48,86.1,0
6F144,IndiGo,HYD,BOM,HYD -> BOM,11:56:42,15:11:42,03:15:00,195.0,11,Morning,155.48,86.1,0
UK049,Vistara,HYD,BOM,HYD -> BOM,19:47:42,20:32:42,00:45:00,45.0,19,Evening,155.48,86.1,0
SJ226,SpiceJet,HYD,BOM,HYD -> BOM,08:47:42,12:54:42,04:07:00,247.0,8,Morning,155.48,86.1,0
UK136,Vistara,HYD,CCU,HYD -> CCU,11:43:42,15:26:42,03:43:00,223.0,11,Morning,167.15,88.1,0
SJ050,SpiceJet,HYD,CCU,HYD -> CCU,11:24:42,12:03:42,00:39:00,39.0,11,Morning,167.15,88.1,0
AI054,Air India,HYD,CCU,HYD -> CCU,03:44:42,08:10:42,04:26:00,266.0,3,Night,167.15,88.1,0
SJ205,SpiceJet,HYD,CCU,HYD -> CCU,21:56:42,23:00:42,01:04:00,64.0,21,Night,167.15,88.1,0
UK134,Vistara,HYD,CCU,HYD -> CCU,13:44:42,17:26:42,03:42:00,222.0,13,Afternoon,167.15,88.1,0
UK040,Vistara,HYD,CCU,HYD -> CCU,09:15:42,10:32:42,01:17:00,77.0,9,Morning,167.15,88.1,0
SJ210,SpiceJet,HYD,CCU,HYD -> CCU,23:21:42,02:54:42,03:33:00,213.0,23,Night,167.15,88.1,0
SJ060,SpiceJet,HYD,CCU,HYD -> CCU,08:51:42,13:46:42,04:55:00,295.0,8,Morning,167.15,88.1,0
AI107,Air India,HYD,CCU,HYD -> CCU,10:03:42,10:49:42,00:46:00,46.0,10,Morning,167.15,88.1,0
UK171,Vistara,HYD,CCU,HYD -> CCU,19:59:42,22:53:42,02:54:00,174.0,19,Evening,167.15,88.1,0
AI147,Air India,HYD,CCU,HYD -> CCU,18:14:42,20:10:42,01:56:00,116.0,18,Evening,167.15,88.1,0
SJ116,SpiceJet,HYD,CCU,HYD -> CCU,17:33:42,19:02:42,01:29:00,89.0,17,Evening,167.15,88.1,0
UK102,Vistara,HYD,CCU,HYD -> CCU,11:58:42,14:01:42,02:03:00,123.0,11,Morning,167.15,88.1,0
6F040,IndiGo,HYD,CCU,HYD -> CCU,15:52:42,20:33:42,04:41:00,281.0,15,Afternoon,167.15,88.1,0
6F028,IndiGo,HYD,CCU,HYD -> CCU,19:49:42,21:49:42,02:00:00,120.0,19,Evening,167.15,88.1,0
6F225,IndiGo,HYD,CCU,HYD -> CCU,07:33:42,12:12:42,04:39:00,279.0,7,Morning,167.15,88.1,0
SJ180,SpiceJet,HYD,CCU,HYD -> CCU,17:12:42,22:00:42,04:48:00,288.0,17,Evening,167.15,88.1,0
AI213,Air India,HYD,CCU,HYD -> CCU,08:03:42,09:14:42,01:11:00,71.0,8,Morning,167.15,88.1,0
SJ016,SpiceJet,HYD,CCU,HYD -> CCU,13:01:42,16:26:42,03:25:00,205.0,13,Afternoon,167.15,88.1,0
UK122,Vistara,HYD,CCU,HYD -> CCU,20:29:42,23:29:42,03:00:00,180.0,20,Evening,167.15,88.1,0
SJ089,SpiceJet,HYD,CCU,HYD -> CCU,12:42:42,17:15:42,04:33:00,273.0,12,Afternoon,167.15,88.1,0
SJ042,SpiceJet,HYD,CCU,HYD -> CCU,22:38:42,02:20:42,03:42:00,222.0,22,Night,167.15,88.1,0
SJ066,SpiceJet,HYD,CCU,HYD -> CCU,17:47:42,19:03:42,01:16:00,76.0,17,Evening,167.15,88.1,0
UK114,Vistara,HYD,CCU,HYD -> CCU,22:10:42,23:58:42,01:48:00,108.0,22,Night,167.15,88.1,0
UK093,Vistara,HYD,CCU,HYD -> CCU,04:31:42,05:21:42,00:50:00,50.0,4,Night,167.15,88.1,0
UK182,Vistara,HYD,CCU,HYD -> CCU,14:19:42,18:25:42,04:06:00,246.0,14,Afternoon,167.15,88.1,0
6F049,IndiGo,HYD,DEL,HYD -> DEL,10:00:42,13:13:42,03:13:00,193.0,10,Morning,185.36,78.64,0
UK193,Vistara,HYD,DEL,HYD -> DEL,08:39:42,09:14:42,00:35:00,35.0,8,Morning,185.36,78.64,0
6F210,IndiGo,HYD,DEL,HYD -> DEL,11:51:42,15:58:42,04:07:00,247.0,11,Morning,185.36,78.64,0
AI170,Air India,HYD,DEL,HYD -> DEL,11:27:42,15:50:42,04:23:00,263.0,11,Morning,185.36,78.64,0
6F070,IndiGo,HYD,DEL,HYD -> DEL,23:23:42,02:24:42,03:01:00,181.0,23,Night,185.36,78.64,0
UK192,Vistara,HYD,DEL,HYD -> DEL,12:54:42,13:54:42,01:00:00,60.0,12,Afternoon,185.36,78.64,0
6F110,IndiGo,HYD,DEL,HYD -> DEL,02:27:42,05:48:42,03:21:00,201.0,2,Night,185.36,78.64,0
6F168,IndiGo,HYD,DEL,HYD -> DEL,12:18:42,15:58:42,03:40:00,220.0,12,Afternoon,185.36,78.64,0
UK051,Vistara,HYD,DEL,HYD -> DEL,03:55:42,06:55:42,03:00:00,180.0,3,Night,185.36,78.64,0
AI173,Air India,HYD,DEL,HYD -> DEL,17:36:42,22:27:42,04:51:00,291.0,17,Evening,185.36,78.64,0
UK062,Vistara,HYD,DEL,HYD -> DEL,12:33:42,15:35:42,03:02:00,182.0,12,Afternoon,185.36,78.64,0
SJ079,SpiceJet,HYD,DEL,HYD -> DEL,01:58:42,05:02:42,03:04:00,184.0,1,Night,185.36,78.64,0
6F048,IndiGo,HYD,DEL,HYD -> DEL,10:27:42,11:18:42,00:51:00,51.0,10,Morning,185.36,78.64,0
UK214,Vistara,HYD,DEL,HYD -> DEL,05:30:42,09:10:42,03:40:00,220.0,5,Morning,185.36,78.64,0
SJ112,SpiceJet,HYD,DEL,HYD -> DEL,22:20:42,00:40:42,02:20:00,140.0,22,Night,185.36,78.64,0
AI025,Air India,HYD,DEL,HYD -> DEL,14:46:42,17:11:42,02:25:00,145.0,14,Afternoon,185.36,78.64,0
UK120,Vistara,HYD,DEL,HYD -> DEL,09:19:42,13:30:42,04:11:00,251.0,9,Morning,185.36,78.64,0
UK229,Vistara,HYD,DEL,HYD -> DEL,07:40:42,11:57:42,04:17:00,257.0,7,Morning,185.36,78.64,0
AI252,Air India,HYD,DEL,HYD -> DEL,17:30:42,21:54:42,04:24:00,264.0,17,Evening,185.36,78.64,0
UK135,Vistara,HYD,DEL,HYD -> DEL,23:50:42,01:43:42,01:53:00,113.0,23,Night,185.36,78.64,0
SJ114,SpiceJet,HYD,DEL,HYD -> DEL,22:42:42,02:02:42,03:20:00,200.0,22,Night,185.36,78.64,0
SJ056,SpiceJet,HYD,DEL,HYD -> DEL,06:11:42,07:10:42,00:59:00,59.0,6,Morning,185.36,78.64,0
SJ033,SpiceJet,HYD,DEL,HYD -> DEL,17:26:42,18:51:42,01:25:00,85.0,17,Evening,185.36,78.64,0
6F128,IndiGo,HYD,DEL,HYD -> DEL,16:56:42,18:03:42,01:07:00,67.0,16,Afternoon,185.36,78.64,0
6F111,IndiGo,HYD,DEL,HYD -> DEL,17:09:42,20:02:42,02:53:00,173.0,17,Evening,185.36,78.64,0
UK003,Vistara,HYD,DEL,HYD -> DEL,21:41:42,02:19:42,04:38:00,278.0,21,Night,185.36,78.64,0
UK055,Vistara,HYD,DEL,HYD -> DEL,16:48:42,19:31:42,02:43:00,163.0,16,Afternoon,185.36,78.64,0
SJ029,SpiceJet,HYD,DEL,HYD -> DEL,22:55:42,00:22:42,01:27:00,87.0,22,Night,185.36,78.64,0
6F170,IndiGo,HYD,DEL,HYD -> DEL,02:44:42,04:14:42,01:30:00,90.0,2,Night,185.36,78.64,0
AI199,Air India,HYD,DEL,HYD -> DEL,18:47:42,22:26:42,03:39:00,219.0,18,Evening,185.36,78.64,0
6F246,IndiGo,HYD,DEL,HYD -> DEL,21:00:42,23:16:42,02:16:00,136.0,21,Night,185.36,78.64,0
SJ104,SpiceJet,HYD,DEL,HYD -> DEL,10:00:42,11:00:42,01:00:00,60.0,10,Morning,185.36,78.64,0
SJ124,SpiceJet,HYD,DEL,HYD -> DEL,21:05:42,01:12:42,04:07:00,247.0,21,Night,185.36,78.64,0
6F200,IndiGo,HYD,DEL,HYD -> DEL,14:54:42,19:41:42,04:47:00,287.0,14,Afternoon,185.36,78.64,0
AI182,Air India,HYD,DEL,HYD -> DEL,12:41:42,17:14:42,04:33:00,273.0,12,Afternoon,185.36,78.64,0
UK169,Vistara,HYD,DEL,HYD -> DEL,18:12:42,23:01:42,04:49:00,289.0,18,Evening,185.36,78.64,0
UK110,Vistara,HYD,DEL,HYD -> DEL,15:26:42,20:13:42,04:47:00,287.0,15,Afternoon,185.36,78.64,0
AI067,Air India,HYD,DEL,HYD -> DEL,23:36:42,03:09:42,03:33:00,213.0,23,Night,185.36,78.64,0
6F042,IndiGo,HYD,DEL,HYD -> DEL,22:35:42,02:41:42,04:06:00,246.0,22,Night,185.36,78.64,0
UK033,Vistara,HYD,DEL,HYD -> DEL,04:34:42,09:18:42,04:44:00,284.0,4,Night,185.36,78.64,0
6F112,IndiGo,HYD,DEL,HYD -> DEL,21:00:42,23:16:42,02:16:00,136.0,21,Night,185.36,78.64,0
SJ140,SpiceJet,HYD,DEL,HYD -> DEL,10:42:42,14:30:42,03:48:00,228.0,10,Morning,185.36,78.64,0
UK021,Vistara,HYD,MAA,HYD -> MAA,22:00:42,23:50:42,01:50:00,110.0,22,Night,152.81,78.42,0
UK056,Vistara,HYD,MAA,HYD -> MAA,09:29:42,10:15:42,00:46:00,46.0,9,Morning,152.81,78.42,0
UK028,Vistara,HYD,MAA,HYD -> MAA,09:02:42,10:37:42,01:35:00,95.0,9,Morning,152.81,78.42,0
AI163,Air India,HYD,MAA,HYD -> MAA,07:45:42,08:46:42,01:01:00,61.0,7,Morning,152.81,78.42,0
6F085,IndiGo,HYD,MAA,HYD -> MAA,17:32:42,19:32:42,02:00:00,120.0,17,Evening,152.81,78.42,0
AI004,Air India,HYD,MAA,HYD -> MAA,13:58:42,18:12:42,04:14:00,254.0,13,Afternoon,152.81,78.42,0
6F228,IndiGo,HYD,MAA,HYD -> MAA,04:36:42,09:27:42,04:51:00,291.0,4,Night,152.81,78.42,1
6F147,IndiGo,HYD,MAA,HYD -> MAA,19:57:42,00:31:42,04:34:00,274.0,19,Evening,152.81,78.42,1
SJ149,SpiceJet,HYD,MAA,HYD -> MAA,21:20:42,23:20:42,02:00:00,120.0,21,Night,152.81,78.42,0
6F271,IndiGo,HYD,MAA,HYD -> MAA,19:33:42,22:52:42,03:19:00,199.0,19,Evening,152.81,78.42,0
SJ084,SpiceJet,HYD,MAA,HYD -> MAA,18:31:42,19:30:42,00:59:00,59.0,18,Evening,152.81,78.42,0
AI066,Air India,HYD,MAA,HYD -> MAA,21:51:42,00:11:42,02:20:00,140.0,21,Night,152.81,78.42,0
AI118,Air India,HYD,MAA,HYD -> MAA,17:50:42,19:59:42,02:09:00,129.0,17,Evening,152.81,78.42,0
6F270,IndiGo,HYD,MAA,HYD -> MAA,18:14:42,19:02:42,00:48:00,48.0,18,Evening,152.81,78.42,0
UK212,Vistara,HYD,MAA,HYD -> MAA,10:46:42,11:31:42,00:45:00,45.0,10,Morning,152.81,78.42,0
UK041,Vistara,HYD,MAA,HYD -> MAA,22:37:42,23:44:42,01:07:00,67.0,22,Night,152.81,78.42,0
AI139,Air India,HYD,MAA,HYD -> MAA,18:23:42,19:24:42,01:01:00,61.0,18,Evening,152.81,78.42,0
6F150,IndiGo,HYD,MAA,HYD -> MAA,12:55:42,16:53:42,03:58:00,238.0,12,Afternoon,152.81,78.42,0
UK205,Vistara,HYD,MAA,HYD -> MAA,18:57:42,21:46:42,02:49:00,169.0,18,Evening,152.81,78.42,0
6F146,IndiGo,HYD,MAA,HYD -> MAA,13:51:42,15:07:42,01:16:00,76.0,13,Afternoon,152.81,78.42,0
6F235,IndiGo,HYD,MAA,HYD -> MAA,11:06:42,13:51:42,02:45:00,165.0,11,Morning,152.81,78.42,0
AI200,Air India,HYD,MAA,HYD -> MAA,02:05:42,05:29:42,03:24:00,204.0,2,Night,152.81,78.42,0
AI154,Air India,HYD,MAA,HYD -> MAA,15:25:42,19:16:42,03:51:00,231.0,15,Afternoon,152.81,78.42,0
6F007,IndiGo,HYD,MAA,HYD -> MAA,18:55:42,19:54:42,00:59:00,59.0,18,Evening,152.81,78.42,0
UK141,Vistara,HYD,MAA,HYD -> MAA,13:38:42,15:59:42,02:21:00,141.0,13,Afternoon,152.81,78.42,0
6F102,IndiGo,HYD,MAA,HYD -> MAA,01:10:42,02:24:42,01:14:00,74.0,1,Night,152.81,78.42,0
AI038,Air India,HYD,MAA,HYD -> MAA,11:05:42,15:44:42,04:39:00,279.0,11,Morning,152.81,78.42,1
UK087,Vistara,HYD,MAA,HYD -> MAA,09:49:42,13:17:42,03:28:00,208.0,9,Morning,152.81,78.42,0
6F272,IndiGo,HYD,MAA,HYD -> MAA,23:35:42,00:22:42,00:47:00,47.0,23,Night,152.81,78.42,0
AI148,Air India,HYD,MAA,HYD -> MAA,05:41:42,08:32:42,02:51:00,171.0,5,Morning,152.81,78.42,0
UK129,Vistara,HYD,MAA,HYD -> MAA,06:29:42,07:29:42,01:00:00,60.0,6,Morning,152.81,78.42,0
UK166,Vistara,HYD,MAA,HYD -> MAA,12:39:42,17:32:42,04:53:00,293.0,12,Afternoon,152.81,78.42,1
6F179,IndiGo,HYD,MAA,HYD -> MAA,02:25:42,06:40:42,04:15:00,255.0,2,Night,152.81,78.42,0
6F121,IndiGo,HYD,MAA,HYD -> MAA,05:44:42,10:42:42,04:58:00,298.0,5,Morning,152.81,78.42,1
AI098,Air India,HYD,MAA,HYD -> MAA,16:01:42,18:11:42,02:10:00,130.0,16,Afternoon,152.81,78.42,0
AI045,Air India,HYD,MAA,HYD -> MAA,11:58:42,14:37:42,02:39:00,159.0,11,Morning,152.81,78.42,0
AI121,Air India,HYD,MAA,HYD -> MAA,02:42:42,06:11:42,03:29:00,209.0,2,Night,152.81,78.42,0
SJ098,SpiceJet,HYD,MAA,HYD -> MAA,03:02:42,03:37:42,00:35:00,35.0,3,Night,152.81,78.42,0
6F177,IndiGo,HYD,MAA,HYD -> MAA,02:03:42,04:25:42,02:22:00,142.0,2,Night,152.81,78.42,0
6F269,IndiGo,HYD,MAA,HYD -> MAA,01:30:42,02:52:42,01:22:00,82.0,1,Night,152.81,78.42,0
SJ223,SpiceJet,HYD,MAA,HYD -> MAA,23:54:42,01:08:42,01:14:00,74.0,23,Night,152.81,78.42,0
UK014,Vistara,HYD,MAA,HYD -> MAA,20:41:42,22:06:42,01:25:00,85.0,20,Evening,152.81,78.42,0
6F080,IndiGo,HYD,MAA,HYD -> MAA,19:47:42,23:13:42,03:26:00,206.0,19,Evening,152.81,78.42,0
AI229,Air India,HYD,MAA,HYD -> MAA,16:48:42,18:40:42,01:52:00,112.0,16,Afternoon,152.81,78.42,0
6F038,IndiGo,HYD,MAA,HYD -> MAA,15:36:42,19:33:42,03:57:00,237.0,15,Afternoon,152.81,78.42,0
SJ090,SpiceJet,HYD,MAA,HYD -> MAA,10:24:42,13:11:42,02:47:00,167.0,10,Morning,152.81,78.42,0
6F231,IndiGo,HYD,MAA,HYD -> MAA,01:16:42,05:43:42,04:27:00,267.0,1,Night,152.81,78.42,0
UK026,Vistara,HYD,MAA,HYD -> MAA,21:38:42,23:44:42,02:06:00,126.0,21,Night,152.81,78.42,0
UK059,Vistara,HYD,MAA,HYD -> MAA,20:33:42,22:10:42,01:37:00,97.0,20,Evening,152.81,78.42,0
6F237,IndiGo,HYD,MAA,HYD -> MAA,21:41:42,00:44:42,03:03:00,183.0,21,Night,152.81,78.42,0
AI097,Air India,HYD,MAA,HYD -> MAA,18:42:42,23:34:42,04:52:00,292.0,18,Evening,152.81,78.42,1
AI014,Air India,HYD,MAA,HYD -> MAA,10:24:42,13:51:42,03:27:00,207.0,10,Morning,152.81,78.42,0
UK090,Vistara,HYD,MAA,HYD -> MAA,14:44:42,17:24:42,02:40:00,160.0,14,Afternoon,152.81,78.42,0
SJ055,SpiceJet,HYD,MAA,HYD -> MAA,14:17:42,17:56:42,03:39:00,219.0,14,Afternoon,152.81,78.42,0
SJ023,SpiceJet,HYD,MAA,HYD -> MAA,17:27:42,19:09:42,01:42:00,102.0,17,Evening,152.81,78.42,0
6F222,IndiGo,HYD,MAA,HYD -> MAA,14:01:42,16:11:42,02:10:00,130.0,14,Afternoon,152.81,78.42,0
6F139,IndiGo,HYD,MAA,HYD -> MAA,04:55:42,08:17:42,03:22:00,202.0,4,Night,152.81,78.42,0
SJ117,SpiceJet,MAA,BLR,MAA -> BLR,13:10:42,17:06:42,03:56:00,236.0,13,Afternoon,172.82,79.97,0
UK130,Vistara,MAA,BLR,MAA -> BLR,15:36:42,19:43:42,04:07:00,247.0,15,Afternoon,172.82,79.97,0
AI119,Air India,MAA,BLR,MAA -> BLR,13:15:42,15:57:42,02:42:00,162.0,13,Afternoon,172.82,79.97,0
UK020,Vistara,MAA,BLR,MAA -> BLR,21:23:42,22:38:42,01:15:00,75.0,21,Night,172.82,79.97,0
SJ187,SpiceJet,MAA,BLR,MAA -> BLR,14:07:42,17:30:42,03:23:00,203.0,14,Afternoon,172.82,79.97,0
UK024,Vistara,MAA,BLR,MAA -> BLR,08:29:42,13:29:42,05:00:00,300.0,8,Morning,172.82,79.97,1
AI171,Air India,MAA,BLR,MAA -> BLR,10:51:42,13:34:42,02:43:00,163.0,10,Morning,172.82,79.97,0
